ID,followers_count,friends_count,listed_count,favourites_count
22162854,500663 ,2409 ,4888 ,7353 ,0
508227095,23568 ,1061 ,337 ,6134 ,0
29465136,163145 ,3244 ,4778 ,1122 ,0
143104075,366675 ,1104 ,2047 ,946 ,0
897218253826555905,27597 ,17140 ,59 ,38119 ,0
637196658,67983 ,1398 ,1020 ,13356 ,0
15753057,12521 ,1592 ,443 ,139 ,0
100220864,43110970 ,96 ,34003 ,455 ,0
155899977,320 ,761 ,4 ,6049 ,0
703934469,242 ,438 ,11 ,1052 ,0
14534412,1118 ,1318 ,56 ,63485 ,0
1129029661,141029 ,2899 ,1008 ,1089 ,0
68752979,244707 ,7175 ,1411 ,272925 ,0
2948966208,71 ,1094 ,0 ,177821 ,0
1917731,3927704 ,266 ,26476 ,10 ,0
1082334352711790593,868954 ,390 ,2113 ,1259 ,0
2863446658,102 ,88 ,4 ,301 ,0
713367566,725 ,704 ,17 ,1010 ,0
41479260,1649 ,3006 ,13 ,52526 ,0
1201541381111664640,66 ,117 ,0 ,24 ,0
826820333378400264,1253 ,4111 ,12 ,830 ,0
1170129503873622016,84 ,173 ,0 ,7406 ,0
979114147223777282,243 ,2157 ,0 ,15 ,0
2938335803,215 ,579 ,0 ,2470 ,0
2967060105,6124 ,5350 ,25 ,10138 ,0
1344359197,453906 ,8762 ,1782 ,1993 ,0
332142685,339 ,786 ,15 ,1840 ,0
1240022327464779788,25 ,112 ,0 ,418 ,0
2363609400,14 ,104 ,0 ,304 ,0
173677727,1138893 ,386 ,1766 ,92406 ,0
886328875063443457,157 ,2140 ,0 ,58523 ,0
316449565,109755 ,61791 ,110 ,9922 ,0
1293368666025799680,177 ,112 ,1 ,3025 ,0
797899198645538816,47129 ,42918 ,122 ,1330 ,0
66699013,5274510 ,72324 ,7122 ,27606 ,0
1295694681997807616,55 ,257 ,0 ,138 ,0
13142952,1267 ,1048 ,18 ,83376 ,0
511077655,17405 ,19109 ,10 ,163303 ,0
1271854808274743297,6572 ,198 ,10 ,1459 ,0
91117255,532 ,504 ,19 ,328 ,0
23936865,198 ,236 ,2 ,742 ,0
3696591863,1038 ,521 ,9 ,1237 ,0
1199719255538905088,12 ,87 ,0 ,2789 ,0
234724266,530 ,2066 ,11 ,19628 ,0
40156330,418957 ,906 ,6543 ,3104 ,0
850408942664658944,152 ,774 ,2 ,1659 ,0
953642766315245569,1979 ,3487 ,9 ,12180 ,0
29635094,595 ,1783 ,24 ,587 ,0
1293747151474958338,89 ,95 ,1 ,777 ,0
127398666,91078 ,1781 ,242 ,63241 ,0
376499282,202411 ,243 ,699 ,832 ,0
1107896723936940032,108934 ,4089 ,202 ,34725 ,0
168290039,7733 ,958 ,50 ,656 ,0
1176978592481337352,483 ,652 ,3 ,1124 ,0
17216021,135 ,379 ,4 ,68715 ,0
1170428155720622087,110 ,202 ,1 ,526 ,0
1035208786607321089,62 ,2338 ,0 ,7348 ,0
34235834,370 ,1488 ,7 ,26965 ,0
1528476246,400 ,501 ,4 ,45126 ,0
1888452019,1826 ,4171 ,61 ,61891 ,0
2361678404,5932 ,4687 ,112 ,6735 ,0
1924071992,116442 ,6080 ,615 ,15678 ,0
421104025,24 ,166 ,0 ,6843 ,0
764962305578786816,136468 ,89 ,348 ,1016 ,0
1294679136661901313,172 ,848 ,0 ,570 ,0
951485909127573505,697 ,1147 ,5 ,10021 ,0
15474653,411 ,615 ,9 ,3772 ,0
15922651,12091 ,1952 ,406 ,68911 ,0
25333609,205982 ,1232 ,3232 ,6515 ,0
1222323715431714827,29 ,48 ,0 ,60 ,0
3063702081,175 ,1176 ,5 ,2590 ,0
1214388472741597185,3633 ,988 ,14 ,29728 ,0
221782984,29 ,136 ,1 ,29 ,0
785264439272566784,86 ,97 ,0 ,2201 ,0
1085408921597153280,257 ,287 ,0 ,2568 ,0
44039298,5026425 ,816 ,19126 ,347 ,0
966313003099590656,284597 ,0 ,189 ,3901 ,0
50393521,15858 ,1048 ,300 ,5306 ,0
239620631,757 ,583 ,2 ,8673 ,0
1206762186519064577,503 ,1957 ,6 ,86363 ,0
35590563,130 ,903 ,0 ,12979 ,0
1248809525907525639,58 ,131 ,0 ,1313 ,0
838207103852396544,113981 ,12 ,692 ,15 ,0
94897451,1715 ,3199 ,11 ,2769 ,0
961069080605229056,771 ,949 ,11 ,18352 ,0
1053766039,167 ,699 ,0 ,7746 ,0
435571397,69793 ,5098 ,789 ,22653 ,0
1052254761267937280,13645 ,9842 ,6 ,39951 ,0
78410285,420 ,584 ,3 ,55657 ,0
1948634347,1781 ,4962 ,15 ,199712 ,0
735546744,351 ,462 ,0 ,28700 ,0
14779015,153 ,297 ,1 ,9500 ,0
14992591,1060129 ,636 ,5718 ,2028 ,0
24024778,604332 ,387 ,4627 ,19179 ,0
1490387060,326 ,375 ,0 ,1247 ,0
744334658,400302 ,599 ,1152 ,3198 ,0
521872315,373 ,163 ,8 ,3158 ,0
1570645560,61496 ,759 ,420 ,19414 ,0
996567753392877568,2903 ,4994 ,0 ,22557 ,0
74572650,102912 ,557 ,1312 ,2038 ,0
3234266917,242 ,211 ,0 ,1765 ,0
761167885720956929,84835 ,2621 ,504 ,11441 ,0
970351750422106114,880 ,3509 ,1 ,149867 ,0
1067473984088879104,24 ,154 ,0 ,486 ,0
148780457,17774 ,5513 ,334 ,2046 ,0
2881331118,257 ,219 ,0 ,2275 ,0
33747810,23592 ,773 ,464 ,1088 ,0
1976143068,5655663 ,726 ,9893 ,72 ,0
716435110845808641,48035 ,1317 ,483 ,14660 ,0
22453233,1819 ,1773 ,33 ,3205 ,0
52146755,1464578 ,15461 ,12489 ,1628 ,0
1160811348,4194 ,723 ,1 ,2090 ,0
2750714856,72 ,68 ,0 ,53 ,0
17477864,56759 ,53419 ,1291 ,81313 ,0
962554896397537280,2320 ,1493 ,8 ,4072 ,0
110822758,62456 ,323 ,1792 ,1758 ,0
1178325284115890176,1642 ,4322 ,1 ,4363 ,0
1262155119505833989,15 ,135 ,0 ,84 ,0
1108544711801925632,517 ,442 ,5 ,2140 ,0
182236262,674821 ,606 ,732 ,41690 ,0
26792546,373 ,1181 ,3 ,6844 ,0
2530089138,1 ,29 ,0 ,0 ,0
2178243152,7145 ,3022 ,97 ,30646 ,0
2802681836,47 ,210 ,3 ,301 ,0
855229572345995264,727 ,978 ,2 ,2101 ,0
1219258209451593728,79 ,66 ,0 ,296 ,0
1202644437454794754,25 ,104 ,0 ,2896 ,0
212269612,1612 ,821 ,54 ,203 ,0
836408868355846145,134136 ,696 ,371 ,8847 ,0
27311044,2004244 ,9003 ,8328 ,43052 ,0
252663106,1164641 ,122 ,2056 ,170 ,0
1162437676638887937,1017 ,341 ,5 ,11743 ,0
700121003,44 ,17 ,3 ,76 ,0
61830970,486430 ,1169 ,8244 ,2387 ,0
1202710888194678787,34 ,642 ,0 ,222 ,0
406745433,460960 ,484 ,1200 ,3400 ,0
771296144,949 ,744 ,1 ,127119 ,0
107817424,326 ,585 ,10 ,252 ,0
913712382794280960,494 ,1388 ,3 ,824 ,0
105934142,563 ,1681 ,10 ,11 ,0
1295261848032415745,88 ,503 ,0 ,13 ,0
195783637,4115 ,1428 ,24 ,9948 ,0
139245277,146 ,405 ,1 ,78 ,0
19658826,3750357 ,187 ,33313 ,16217 ,0
78100510,6979 ,3445 ,381 ,2108 ,0
67283363,224380 ,818 ,1702 ,1311 ,0
62325140,209830 ,93 ,1927 ,1322 ,0
4164398056,233 ,2834 ,5 ,429 ,0
262078834,82 ,176 ,3 ,323 ,0
30648872,60966 ,497 ,104 ,13389 ,0
59167087,445 ,1714 ,6 ,43 ,0
3026140439,637654 ,375 ,283 ,41994 ,0
832316491060097025,34 ,26 ,0 ,16 ,0
994001987506266112,1492 ,4017 ,2 ,39 ,0
913386947061731329,17 ,43 ,0 ,62 ,0
874535822158028800,89 ,1209 ,2 ,36 ,0
18817566,3802 ,2807 ,206 ,2307 ,0
2585696372,24728 ,120 ,446 ,36 ,0
285282053,2832817 ,189 ,8880 ,118 ,0
910492003359760384,834057 ,39 ,3816 ,4 ,0
227654213,8029 ,7879 ,3 ,5435 ,0
930805809969209345,111 ,94 ,0 ,307 ,0
182889996,350163 ,299 ,1852 ,4148 ,0
14353392,6905005 ,733 ,23302 ,54 ,0
125128723,232721 ,2130 ,1460 ,28359 ,0
43855487,1984128 ,386 ,2986 ,168 ,0
21570308,13418 ,680 ,385 ,24030 ,0
58675816,104732 ,200 ,1981 ,20 ,0
1054858888707801088,191 ,121 ,1 ,487 ,0
264879105,21788 ,2575 ,379 ,87390 ,0
763341799951925248,65 ,453 ,0 ,178 ,0
282545479,251116 ,1688 ,3474 ,19459 ,0
195632804,359 ,135 ,42 ,0 ,0
1297849541392306181,1 ,18 ,0 ,3 ,0
715851056148791296,786983 ,360 ,202 ,334 ,0
3236381990,110405 ,264 ,1004 ,392 ,0
14096763,226270 ,5651 ,6737 ,162732 ,0
30879010,1235 ,2384 ,128 ,6675 ,0
285301140,2283 ,990 ,122 ,702 ,0
258885469,204048 ,1491 ,3715 ,2278 ,0
39105645,1964 ,1130 ,11 ,5958 ,0
300497193,27163 ,1743 ,878 ,234 ,0
1282203574781407232,9 ,416 ,0 ,188 ,0
192727728,184 ,27 ,8 ,53 ,0
88662336,997 ,3021 ,70 ,8656 ,0
789458607691685888,12220 ,0 ,42 ,1 ,0
43773868,218 ,286 ,13 ,9190 ,0
2896460998,3164 ,4988 ,12 ,1243 ,0
28397634,9584 ,2894 ,311 ,965 ,0
126118683,42226 ,267 ,608 ,681 ,0
296924721,27238 ,468 ,859 ,54 ,0
64228568,29360 ,223 ,167 ,24 ,0
2294895241,201 ,688 ,19 ,646 ,0
1947950642,2025 ,4905 ,290 ,3333 ,0
19243316,44431 ,1203 ,551 ,729 ,0
35586563,1336002 ,2497 ,7817 ,4139 ,0
1298547411665780741,3 ,71 ,0 ,0 ,0
2179951,1615 ,4987 ,73 ,541 ,0
1243484323594067968,719 ,3947 ,1 ,12 ,0
7768402,114753 ,8700 ,2878 ,25775 ,0
21045275,1189 ,162 ,96 ,93 ,0
4612157237,1454 ,4053 ,18 ,137 ,0
2354465522,251507 ,12011 ,1726 ,65704 ,0
36475256,1183 ,293 ,38 ,1334 ,0
42118048,1367 ,4999 ,31 ,22730 ,0
762967494718005248,21554 ,122 ,46 ,2675 ,0
4248211,83568 ,943 ,1314 ,24070 ,0
16005828,34615 ,218 ,1005 ,1471 ,0
1747478930,136 ,764 ,1 ,505 ,0
1229952996,43857 ,198 ,320 ,25 ,0
900822470286036992,18 ,391 ,0 ,92 ,0
398736366,185 ,1119 ,3 ,0 ,0
36806263,4302 ,4614 ,123 ,414 ,0
18949452,4173775 ,790 ,36938 ,37 ,0
909649075888410624,48 ,237 ,0 ,154 ,0
185270017,47065 ,854 ,1021 ,13150 ,0
1251405534881812480,1640 ,4262 ,8 ,187 ,0
107746523,7049 ,2396 ,226 ,9268 ,0
39103115,4291 ,4238 ,126 ,3055 ,0
1580555131,7120 ,787 ,167 ,13862 ,0
19622212,5506 ,1474 ,223 ,4186 ,0
1157045875857940480,136541 ,927 ,20 ,7128 ,0
1021346002446561280,273 ,4934 ,0 ,2951 ,0
2314166610,1441 ,1141 ,50 ,3442 ,0
1140451,103338 ,7111 ,4581 ,50615 ,0
1017100433028976640,66 ,1384 ,0 ,32 ,0
1202126714219794433,37 ,329 ,0 ,321 ,0
174225594,973 ,577 ,15 ,1427 ,0
342226913,23045 ,439 ,636 ,1185 ,0
1134433206193872896,95 ,137 ,0 ,1195 ,0
39000115,766714 ,1670 ,6943 ,13015 ,0
786270478017007616,40550 ,6206 ,234 ,7056 ,0
29949435,3001906 ,9453 ,2256 ,4805 ,0
40912473,21352 ,1895 ,856 ,535 ,0
1094039133197135872,2 ,323 ,0 ,34 ,0
743132167199395841,22340 ,7243 ,75 ,2802 ,0
499073990,648494 ,1156 ,3074 ,28720 ,0
8072532,28766 ,1118 ,375 ,29347 ,0
34713362,6602794 ,1290 ,56577 ,695 ,0
153492935,444981 ,442102 ,1968 ,8640 ,0
16446587,2708 ,262 ,208 ,0 ,0
316509947,4218 ,4512 ,155 ,2934 ,0
108342144,2299 ,563 ,152 ,732 ,0
137785529,1507 ,792 ,56 ,959 ,0
2498535124,45 ,392 ,0 ,0 ,0
14480378,23096 ,3038 ,725 ,6829 ,0
404803341,433165 ,410 ,720 ,1277 ,0
6581522,6230 ,264 ,282 ,11929 ,0
28368776,17543 ,2080 ,487 ,2592 ,0
1155027956504207361,17227 ,1856 ,6 ,70901 ,0
14348157,178503 ,1402 ,4085 ,10331 ,0
2230072406,76 ,109 ,6 ,152 ,0
14360732,19479 ,1876 ,702 ,9941 ,0
278776049,140904 ,0 ,1294 ,0 ,0
105939814,16328 ,1220 ,403 ,8466 ,0
41847726,16095 ,718 ,471 ,1187 ,0
2389227352,1443179 ,2123 ,768 ,63590 ,0
116238355,11912 ,876 ,235 ,1437 ,0
473489184,925 ,1018 ,40 ,2244 ,0
3346403165,2670 ,1318 ,12 ,1392 ,0
33612908,4604466 ,7 ,1591 ,397 ,0
47440091,234 ,706 ,6 ,751 ,0
280830358,7621 ,2124 ,220 ,2103 ,0
1651968589,225 ,177 ,3 ,262 ,0
792899276632391680,242 ,106 ,3 ,3361 ,0
20789985,45 ,410 ,1 ,1310 ,0
1279733571490590720,380 ,1054 ,0 ,143 ,0
21041321,1721 ,435 ,58 ,321 ,0
2711212681,101855 ,14713 ,5545 ,170538 ,0
111293316,8776 ,455 ,206 ,1875 ,0
773239635384426496,322 ,454 ,0 ,662 ,0
3233300657,1555 ,594 ,22 ,1906 ,0
1530916794,36660 ,92646 ,77 ,2826 ,0
3310594985,5400 ,454 ,48 ,15903 ,0
348404205,986 ,1066 ,39 ,1414 ,0
114870265,106550 ,842 ,2224 ,867 ,0
3189576490,2307 ,5001 ,7 ,6560 ,0
562456722,8918 ,795 ,194 ,366 ,0
1242732603683332096,84 ,2030 ,0 ,312 ,0
979029881991368705,330 ,748 ,7 ,604 ,0
737648140539551745,18035 ,12911 ,495 ,32860 ,0
426159377,573286 ,217 ,3617 ,9 ,0
220684673,31 ,253 ,1 ,40 ,0
1023986311433048064,181 ,1141 ,3 ,9535 ,0
782472022487998465,269 ,5000 ,2 ,1439 ,0
1063037839913431040,354 ,1661 ,1 ,171 ,0
69165006,4414 ,954 ,95 ,114419 ,0
43910797,452042 ,204 ,4266 ,425 ,0
53260985,1624 ,1543 ,64 ,1715 ,0
222953824,2402748 ,29 ,4889 ,3967 ,0
262733718,743 ,1278 ,26 ,3289 ,0
3379460452,199 ,4942 ,0 ,90 ,0
35528169,26118 ,1655 ,379 ,11342 ,0
2519200094,34636 ,750 ,48 ,2226 ,0
16955517,116515 ,301 ,3644 ,1007 ,0
3154508072,57587 ,189 ,605 ,26260 ,0
2345489538,13 ,276 ,0 ,135 ,0
21581503,1117281 ,2187 ,14849 ,120 ,0
230696471,65713 ,1025 ,33 ,62936 ,0
8198012,113349 ,2960 ,2015 ,38951 ,0
2978345031,53388 ,2926 ,249 ,17768 ,0
2859083781,145 ,696 ,6 ,388 ,0
66313848,15828 ,993 ,452 ,2270 ,0
3313767952,27 ,2211 ,0 ,32 ,0
467418826,148944 ,187 ,890 ,40919 ,0
1518393091,12588 ,1144 ,73 ,2947 ,0
1193927742,1434 ,1387 ,71 ,104 ,0
204245399,3044146 ,19 ,60066 ,0 ,0
1298149041998446592,2 ,140 ,0 ,11 ,0
839828049285758976,24 ,46 ,0 ,137 ,0
143888360,844 ,580 ,49 ,2497 ,0
287738586,794 ,2392 ,10 ,1697 ,0
20776147,436332 ,986 ,3112 ,4195 ,0
121987042,242 ,233 ,9 ,236 ,0
321801106,1110 ,1026 ,75 ,12176 ,0
120129682,11546 ,194 ,470 ,1 ,0
225163993,4797 ,2705 ,316 ,2770 ,0
2830587096,1594 ,3201 ,37 ,27849 ,0
2950317022,28 ,124 ,0 ,6 ,0
460590093,737 ,592 ,44 ,431 ,0
51462013,60576 ,3930 ,1304 ,104793 ,0
1209111705143435264,20679 ,897 ,32 ,503 ,0
817390429368885248,24 ,109 ,1 ,245 ,0
764222875,1138 ,71 ,15 ,123 ,0
1127168430279483393,26334 ,0 ,51 ,0 ,0
104156791,33297 ,1703 ,681 ,265 ,0
481943972,154384 ,2605 ,4201 ,18437 ,0
1247402410437296128,1 ,456 ,0 ,4 ,0
76771090,8775 ,3619 ,231 ,31 ,0
1223842864322318344,471 ,556 ,0 ,12928 ,0
98698378,87172 ,31 ,1931 ,8 ,0
163799816,618 ,476 ,2 ,95250 ,0
342802864,12003 ,4596 ,143 ,47426 ,0
2558841197,11528 ,10937 ,179 ,8897 ,0
1263790946006650882,672 ,653 ,0 ,973 ,0
41077287,3077379 ,1950 ,3420 ,1167 ,0
1096681893364256769,1042 ,487 ,1 ,8819 ,0
986123312,1028288 ,91712 ,468 ,73286 ,0
48441742,64167 ,751 ,128 ,1516 ,0
245687754,2967054 ,1 ,3625 ,0 ,0
1046031570879082496,29 ,577 ,0 ,5 ,0
1272524644243947521,178 ,417 ,5 ,6830 ,0
1083611665,456 ,635 ,0 ,5881 ,0
14109075,26692 ,22809 ,1785 ,12133 ,0
967027984426242053,335139 ,1950 ,913 ,35374 ,0
1216421662717095941,20 ,60 ,0 ,89 ,0
1294536386352041984,0 ,19 ,0 ,51 ,0
2345445692,2527 ,385 ,9 ,1251 ,0
355437660,48903 ,977 ,169 ,12109 ,0
14609223,3954 ,4978 ,176 ,284 ,0
43326507,166 ,74 ,2 ,0 ,0
1175297600,20 ,84 ,0 ,4 ,0
1268737701693607939,0 ,85 ,0 ,0 ,0
93383829,22019 ,1075 ,302 ,5657 ,0
85616395,205394 ,49 ,3026 ,33 ,0
21872269,64174 ,192 ,649 ,1396 ,0
1115565838717743104,7 ,39 ,0 ,0 ,0
31429459,527 ,981 ,17 ,2 ,0
113419517,29451352 ,91 ,16426 ,180 ,0
14594698,3433910 ,71 ,5490 ,512 ,0
2278084081,11 ,178 ,0 ,6 ,0
24021619,3286 ,2459 ,87 ,31 ,0
219105971,39 ,449 ,1 ,53 ,0
18861666,112895 ,8197 ,2736 ,19499 ,0
1968776268,962 ,852 ,62 ,345 ,0
104237736,583344 ,50 ,11382 ,984 ,0
1966131036,320429 ,130927 ,629 ,1025 ,0
1342424720,64 ,943 ,0 ,34 ,0
2800389088,312 ,139 ,14 ,94 ,0
1192322061752061952,1 ,35 ,0 ,5 ,0
9317502,6877364 ,51663 ,12008 ,226 ,0
3097377387,1832 ,164 ,184 ,3 ,0
4246009763,173 ,107 ,6 ,2596 ,0
1119953351347773442,5510 ,1134 ,23 ,52922 ,0
1283675581104750595,17 ,442 ,0 ,1624 ,0
19547082,2959 ,912 ,67 ,818 ,0
80096621,2210607 ,74 ,6530 ,12 ,0
1281350939170033668,77 ,1934 ,0 ,2 ,0
372536101,677219 ,5339 ,6119 ,35734 ,0
274138710,3043 ,1671 ,113 ,275 ,0
786931767898955776,73 ,832 ,2 ,1798 ,0
832673881483644930,378950 ,910 ,237 ,3203 ,0
99458922,1998121 ,47 ,1238 ,13 ,0
2966332097,2090 ,1186 ,58 ,1510 ,0
3233995819,55 ,549 ,0 ,2314 ,0
15361570,102182 ,5748 ,2162 ,10210 ,0
223135512,809 ,1794 ,5 ,0 ,0
701380282,43 ,450 ,0 ,1613 ,0
1254227060551286790,1 ,51 ,0 ,6 ,0
904869346060759041,1 ,71 ,0 ,2 ,0
310427634,236260 ,525 ,1936 ,11500 ,0
320165073,1353 ,4991 ,1 ,15168 ,0
1196482510328356866,44 ,601 ,0 ,1382 ,0
314739143,12586 ,3664 ,69 ,5440 ,0
802480365386526720,102712 ,0 ,778 ,1 ,0
857315008111423488,23 ,415 ,0 ,560 ,0
57219430,936 ,2077 ,17 ,5122 ,0
1017797149,1 ,5 ,0 ,0 ,0
322937211,7703 ,2890 ,162 ,3179 ,0
883662741235314688,2103 ,3404 ,23 ,2384 ,0
1161861149656096768,29 ,164 ,0 ,9183 ,0
241201438,316316 ,3965 ,1821 ,14682 ,0
63227088,53 ,306 ,0 ,650 ,0
94192126,139 ,2242 ,0 ,1140 ,0
711694309,5421145 ,282 ,1756 ,1781 ,0
192935052,17836 ,6736 ,426 ,41616 ,0
1268421722421764099,6001 ,874 ,32 ,401 ,0
1251413595981639680,12 ,487 ,0 ,646 ,0
266687361,1664834 ,819 ,699 ,73 ,0
1244679618981920770,6 ,27 ,0 ,9 ,0
1275327179132334080,46 ,209 ,0 ,69 ,0
50821343,4103369 ,874 ,8941 ,7250 ,0
6539592,2967074 ,2465 ,23394 ,14139 ,0
147132161,59 ,256 ,0 ,24 ,0
1255728831438237697,59 ,292 ,0 ,2 ,0
1165685463216283648,77 ,1059 ,0 ,1478 ,0
32520659,458284 ,562 ,1098 ,304 ,0
1227904667163734016,804525 ,282 ,69 ,2630 ,0
91334232,575012 ,204 ,2419 ,363 ,0
130857715,516 ,2039 ,7 ,886 ,0
1132994898511179776,650230 ,41 ,500 ,117 ,0
253712142,139898 ,1044 ,693 ,3673 ,0
510464011,632788 ,342 ,4351 ,125934 ,0
2697945751,88715 ,1704 ,112 ,38661 ,0
761325996427644928,26 ,394 ,0 ,497 ,0
56570125,11681 ,12490 ,347 ,299 ,0
956100107472162816,45 ,954 ,0 ,522 ,0
16175507,240877 ,1948 ,3479 ,10026 ,0
15473958,4088540 ,172 ,25635 ,663 ,0
112897001,1013253 ,1207 ,884 ,21408 ,0
514283233,1802178 ,214 ,526 ,33389 ,0
58952971,30 ,651 ,0 ,740 ,0
61290495,150114 ,4321 ,2954 ,6426 ,0
533391344,41447 ,39083 ,42 ,739258 ,0
14224719,5800662 ,274 ,22078 ,1766 ,0
1117097991243014146,531 ,390 ,0 ,6505 ,0
143651668,63075 ,4302 ,87 ,2657 ,0
2603067229,50340 ,24899 ,244 ,7080 ,0
283411624,121958 ,671 ,669 ,1440 ,0
312628015,276 ,3798 ,3 ,7936 ,0
706106255392284672,98 ,1766 ,0 ,134 ,0
1250016573449854981,18 ,130 ,0 ,75 ,0
17797666,147832 ,1170 ,1338 ,5886 ,0
3883416257,54018 ,1011 ,698 ,1050 ,0
1248600111086739456,0 ,34 ,0 ,9 ,0
6392972,72127 ,5544 ,1424 ,43476 ,0
90397068,10 ,14 ,0 ,0 ,0
1010183338399797248,26 ,283 ,0 ,204 ,0
722187001554944001,162 ,1733 ,0 ,2843 ,0
540297518,8640 ,1264 ,296 ,2682 ,0
56424854,1496 ,1780 ,64 ,0 ,0
1261577414661951488,1 ,42 ,0 ,0 ,0
2718286175,53 ,463 ,0 ,652 ,0
17046810,649 ,3090 ,19 ,44700 ,0
1230255827728162817,269 ,522 ,0 ,1926 ,0
23066185,13199 ,10000 ,181 ,144393 ,0
205415788,3497530 ,572 ,8767 ,4043 ,0
2647336598,17 ,75 ,0 ,56 ,0
17158189,187072 ,4553 ,2327 ,216746 ,0
1349069646,418 ,1689 ,1 ,4427 ,0
767880855024828417,477 ,2347 ,42 ,3494 ,0
874452940227989504,16641 ,1377 ,64 ,43837 ,0
56824988,507 ,740 ,1 ,3643 ,0
1269391941726240785,58 ,276 ,0 ,21 ,0
1077971,159652 ,1283 ,3580 ,1118 ,0
289342771,404642 ,8858 ,3359 ,64663 ,0
21308157,108652 ,1702 ,1269 ,6658 ,0
165858521,6184 ,1038 ,194 ,576 ,0
226338599,16572 ,2846 ,485 ,4534 ,0
1097499062084009984,5244 ,590 ,4 ,414 ,0
3423307312,7087 ,220 ,152 ,10106 ,0
454746237,696 ,1084 ,20 ,50282 ,0
1192183422137065477,424 ,257 ,3 ,449 ,0
855422636,195 ,443 ,1 ,2946 ,0
909308571480813568,99 ,1623 ,0 ,9119 ,0
3312752257,118368 ,13 ,25 ,725 ,0
1158852089495347200,6 ,234 ,0 ,212 ,0
2333171106,284279 ,117 ,54 ,1814 ,0
262937086,18018 ,1186 ,399 ,12092 ,0
166540467,580363 ,73 ,155 ,7609 ,0
235833507,2292908 ,321 ,705 ,65871 ,0
67872768,224 ,1702 ,2 ,24 ,0
113751890,308826 ,109 ,1569 ,3448 ,0
14220964,38174 ,11488 ,1093 ,4421 ,0
20964387,193 ,646 ,5 ,174 ,0
15838767,10651 ,2691 ,465 ,1424 ,0
863913327277330436,1041 ,4218 ,15 ,82718 ,0
992038506766585856,309 ,235 ,3 ,2356 ,0
165978336,4612 ,4620 ,212 ,1727 ,0
2795103535,26 ,66 ,1 ,32 ,0
456808166,142009 ,410 ,752 ,11236 ,0
198948965,649 ,707 ,39 ,3202 ,0
1100713888042139648,17 ,8 ,0 ,7 ,0
114040486,26898 ,234 ,787 ,8133 ,0
1183041,2832803 ,483 ,34848 ,2633 ,0
18949610,456998 ,70034 ,2855 ,19183 ,0
293049007,3920 ,1289 ,32 ,285 ,0
1257800772659675136,23 ,261 ,0 ,57 ,0
1192968446,5163 ,5677 ,96 ,20906 ,0
65659343,13529114 ,59 ,5584 ,53 ,0
1099460803126652928,26 ,292 ,0 ,1411 ,0
1092242415790899200,1173 ,2290 ,8 ,85000 ,0
36548485,9995 ,10047 ,9 ,25494 ,0
817768341041352704,2369 ,2028 ,60 ,37206 ,0
1868709518,79 ,342 ,0 ,3651 ,0
152905518,4255 ,802 ,13 ,3 ,0
3949525095,262537 ,219 ,1666 ,3933 ,0
473464133,1012 ,1130 ,54 ,15742 ,0
14190551,316527 ,33532 ,3744 ,9437 ,0
385473825,1036635 ,739 ,6358 ,2078 ,0
17632266,899058 ,658 ,4500 ,330 ,0
1008116738,31 ,38 ,0 ,8285 ,0
3068295368,2008 ,2 ,3 ,5952 ,0
81692128,55333 ,927 ,1161 ,17555 ,0
165104719,12456 ,1595 ,175 ,25125 ,0
970179714861162496,9 ,346 ,0 ,1 ,0
3424040651,304 ,2547 ,35 ,6 ,0
2297258730,141 ,51 ,0 ,3747 ,0
1569051025,207012 ,31 ,169 ,90 ,0
339185460,57 ,105 ,5 ,40 ,0
47216804,1021123 ,1787 ,3459 ,5329 ,0
2376110249,183 ,1110 ,2 ,378 ,0
278778939,1513565 ,348 ,4033 ,674 ,0
45006808,341302 ,213 ,2447 ,582 ,0
1275879520285757442,51 ,164 ,0 ,10 ,0
2863487811,1549 ,2074 ,52 ,225374 ,0
19568591,1498817 ,1092 ,7599 ,9449 ,0
710775945158909952,11 ,166 ,0 ,279 ,0
1290228484036595712,1636 ,1524 ,0 ,908 ,0
18697888,52751 ,3123 ,1510 ,5461 ,0
349209932,187 ,1516 ,3 ,3891 ,0
33727663,6617 ,1577 ,185 ,2491 ,0
109275829,144441 ,1500 ,1984 ,13025 ,0
39255883,44625 ,2403 ,1060 ,2317 ,0
12804422,3467270 ,3947 ,18738 ,14253 ,0
733980060726792192,59 ,683 ,0 ,34 ,0
459968785,1348738 ,231 ,158 ,22355 ,0
194450618,1323608 ,132 ,318 ,195 ,0
2417086718,130 ,874 ,0 ,7900 ,0
702237688905109504,3360 ,122 ,57 ,19625 ,0
57524827,292 ,2035 ,1 ,4921 ,0
17844280,2689070 ,160 ,3752 ,431 ,0
960923246341234688,224339 ,249 ,808 ,2548 ,0
16849477,157528 ,5 ,252 ,33 ,0
1244691085856628737,2 ,368 ,0 ,359 ,0
1112976234,27546 ,446 ,166 ,9561 ,0
4748624320,4955 ,4473 ,8 ,10608 ,0
1229587339208482816,342 ,637 ,2 ,3796 ,0
739229617333096448,61 ,136 ,0 ,213 ,0
1146184728938254336,81 ,770 ,0 ,3 ,0
2312660334,44 ,176 ,2 ,145 ,0
1292702070429167616,6 ,35 ,0 ,7 ,0
389728785,161 ,532 ,2 ,1114 ,0
966173391907672064,125 ,89 ,0 ,215 ,0
1194345163662991365,10 ,82 ,0 ,10 ,0
