Id,Label,timeset,name,follower count,friends count,indegree,outdegree,Degree,pageranks,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,weighted indegree,weighted outdegree,Weighted Degree,clustering
2948966208,1,,theHobbitSurfer,71,1094,0,8,8,0.000359,2,0.785714,0.863636,0,0,8,8,0
1917731,0,,The Hill,3927704,266,0,1,1,0.000359,1,1,1,0,0,1,1,0
1082334352711790593,0,,Rep. Ilhan Omar,868954,390,3,1,4,0.000887,1,1,1,0.000002,3,1,4,0
713367566,1,,MassAccess,725,704,1,6,7,0.000484,2,0.8,0.875,0.000012,1,6,7,0
41479260,1,,Anna Wong :United_States::rainbow_flag:,1649,3006,1,1,2,0.000426,1,1,1,0.000002,1,1,2,0
1201541381111664640,0,,Seba Sansone,66,117,0,1,1,0.000359,3,0.428571,0.466667,0,0,1,1,0
1170129503873622016,1,,Jeanette (she/her),84,173,1,2,3,0.000421,2,0.75,0.833333,0.000002,1,2,3,0
2938335803,0,,ana kelley,215,579,1,0,1,0.000666,0,0,0,0,1,0,1,0
1240022327464779788,0,,Ninabella,25,112,0,1,1,0.000359,2,0.6,0.666667,0,0,1,1,0
173677727,0,,Simone Biles,1138893,386,1,1,2,0.000391,1,1,1,0,1,1,2,0
1293368666025799680,1,,phineas and ferb go to #edgame,177,112,1,1,2,0.000421,8,0.210345,0.246097,0.000053,1,1,2,0.5
66699013,0,,Jenna :file_folder::open_file_folder:Marbles,5274510,72324,1,0,1,0.000403,0,0,0,0,1,0,1,0
1295694681997807616,1,,Chuck Norris 4 Markey,55,257,0,1,1,0.000359,2,0.6,0.666667,0,0,1,1,0
13142952,1,,rava,1267,1048,1,0,1,0.000421,0,0,0,0,1,0,1,0
1271854808274743297,1,,Bar Exam Tracker,6572,198,1,0,1,0.000407,0,0,0,0,1,0,1,0
91117255,1,,ACMi,532,504,1,0,1,0.000432,0,0,0,0,1,0,1,0
23936865,1,,zayda ortiz,198,236,2,8,10,0.000592,3,0.65,0.782051,0.000024,2,8,10,0
1199719255538905088,1,,la.hechicera,12,87,1,8,9,0.000682,2,0.7,0.785714,0.000004,1,8,9,0
234724266,1,,:cactus:Cactus Patch Kid:cactus:,530,2066,1,0,1,0.000407,0,0,0,0,1,0,1,0
40156330,0,,"Scott Gottlieb, MD",418957,906,1,0,1,0.000421,0,0,0,0,1,0,1,0
850408942664658944,1,,Keith Bernard,152,774,0,1,1,0.000359,1,1,1,0,0,1,1,0
29635094,0,,Michael Webber,595,1783,1,0,1,0.000432,0,0,0,0,1,0,1,0
127398666,0,,Justin Jackson,91078,1781,1,1,2,0.000436,1,1,1,0.000001,1,1,2,0
376499282,0,,"Steve Gleason - ""Embrace the Chaos""",202411,243,1,0,1,0.000751,0,0,0,0,1,0,1,0
1107896723936940032,1,,Devin Nunes' Alt-Mom,108934,4089,1,0,1,0.000391,0,0,0,0,1,0,1,0
168290039,0,,UNI Radio UdelaR,7733,958,1,0,1,0.000436,0,0,0,0,1,0,1,0
1176978592481337352,1,,Sam Dobson,483,652,0,1,1,0.000359,8,0.210767,0.246571,0,0,1,1,0
1170428155720622087,1,,Lauryn Allen,110,202,1,1,2,0.000421,1,1,1,0.000002,1,1,2,0
2361678404,1,,Fight for 15 Florida,5932,4687,1,0,1,0.000407,0,0,0,0,1,0,1,0
421104025,1,,Tightly Wound Jester,24,166,0,10,10,0.000359,3,0.6,0.740741,0,0,10,10,0
764962305578786816,0,,Walter(Owen's Grandp,136468,89,1,2,3,0.000391,2,0.6,0.666667,0.000002,1,2,3,0
1294679136661901313,1,,Mannequins4Markey,172,848,1,0,1,0.000738,0,0,0,0,1,0,1,0
951485909127573505,1,,Trevor Ion :wilted_flower:,697,1147,1,0,1,0.000403,0,0,0,0,1,0,1,0
15474653,1,,Java Joe,411,615,0,2,2,0.000359,1,1,1,0,0,2,2,0
25333609,0,,Hala Gorani,205982,1232,0,1,1,0.000359,1,1,1,0,0,1,1,0
1222323715431714827,0,,Bek Allenson,29,48,0,2,2,0.000359,1,1,1,0,0,2,2,0
785264439272566784,0,,Amanda Robinson,86,97,1,0,1,0.000721,0,0,0,0,1,0,1,0
44039298,0,,Seth Meyers,5026425,816,1,0,1,0.000682,0,0,0,0,1,0,1,0
966313003099590656,1,,Midwest vs Everybody,284597,0,1,0,1,0.000399,0,0,0,0,1,0,1,0
1206762186519064577,0,,John-Paul Deluca,503,1957,1,0,1,0.000421,0,0,0,0,1,0,1,0
1248809525907525639,0,,sam,58,131,1,10,11,0.000484,3,0.714286,0.822222,0.000023,1,10,11,0
838207103852396544,1,,New New York Times,113981,12,1,0,1,0.000721,0,0,0,0,1,0,1,0
94897451,0,,Drama free -2020,1715,3199,1,0,1,0.000426,0,0,0,0,1,0,1,0
961069080605229056,1,,Giancarlo Granda,771,949,2,7,9,0.000645,1,1,1,0.000013,2,7,9,0
435571397,1,,Osita Nwanevu,69793,5098,1,0,1,0.000442,0,0,0,0,1,0,1,0
1052254761267937280,0,,🅐🅡🅨🅐:crossed_swords: :green_heart::purple_heart:,13645,9842,1,0,1,0.000751,0,0,0,0,1,0,1,0
735546744,0,,Clara,351,462,0,1,1,0.000359,1,1,1,0,0,1,1,0
14779015,1,,Charly,153,297,1,1,2,0.000436,1,1,1,0.000001,1,1,2,0
14992591,0,,Washington Wizards,1060129,636,2,0,2,0.000642,0,0,0,0,2,0,2,0
24024778,0,,Kal Penn,604332,387,1,2,3,0.000399,1,1,1,0.000001,1,2,3,0
1490387060,1,,Mike Beirne,326,375,0,1,1,0.000359,1,1,1,0,0,1,1,0
521872315,1,,Carla Lister,373,163,1,1,2,0.000407,1,1,1,0,1,1,2,0.5
1570645560,1,,Daily Hotspur,61496,759,0,1,1,0.000359,1,1,1,0,0,1,1,0
3234266917,0,,emma bedard,242,211,1,1,2,0.000403,1,1,1,0.000002,1,1,2,0
1067473984088879104,0,,Jack Ryan,24,154,0,1,1,0.000359,1,1,1,0,0,1,1,0
148780457,1,,MassEducation,17774,5513,1,0,1,0.000432,0,0,0,0,1,0,1,0
2881331118,1,,Ryley,257,219,2,1,3,0.000948,2,0.666667,0.75,0.000004,2,1,3,0
33747810,0,,Monica Hesse,23592,773,1,1,2,0.000399,1,1,1,0,1,1,2,0
1976143068,0,,Emmanuel Macron,5655663,726,2,0,2,0.000844,0,0,0,0,2,0,2,0
716435110845808641,0,,Brand New Congress,48035,1317,1,1,2,0.000403,1,1,1,0.000002,1,1,2,0
22453233,1,,Elisheva Goldberg,1819,1773,1,1,2,0.000407,1,1,1,0.000002,1,1,2,0
52146755,0,,MythBusters,1464578,15461,1,0,1,0.000682,0,0,0,0,1,0,1,0
1160811348,1,,DJ Rod1,4194,723,0,1,1,0.000359,1,1,1,0,0,1,1,0
2750714856,1,,Garrett O'Keefe,72,68,1,0,1,0.000403,0,0,0,0,1,0,1,0
962554896397537280,1,,Lucky Black Cat,2320,1493,1,0,1,0.000442,0,0,0,0,1,0,1,0
1262155119505833989,1,,Malanding Bojang,15,135,0,3,3,0.000359,4,0.444444,0.53125,0,0,3,3,0
1108544711801925632,1,,lily talerman,517,442,0,2,2,0.000359,2,0.75,0.833333,0,0,2,2,0
26792546,1,,Doug (Wear a Mask) Chavez,373,1181,0,1,1,0.000359,1,1,1,0,0,1,1,0
2530089138,0,,Lizbeth Straight,1,29,0,1,1,0.000359,3,0.5,0.547619,0,0,1,1,0
2178243152,1,,Advance Guy Notes,7145,3022,1,0,1,0.000682,0,0,0,0,1,0,1,0
2802681836,1,,Stoneham Disability,47,210,0,1,1,0.000359,1,1,1,0,0,1,1,0
855229572345995264,1,,Freedom North Shore,727,978,1,0,1,0.000426,0,0,0,0,1,0,1,0
1219258209451593728,1,,Quincy For Markey,79,66,1,0,1,0.000421,0,0,0,0,1,0,1,0
836408868355846145,0,,isra hirsi,134136,696,1,0,1,0.000421,0,0,0,0,1,0,1,0
27311044,0,,Dana Perino,2004244,9003,1,0,1,0.000521,0,0,0,0,1,0,1,0
252663106,0,,Cameron 1 Newton,1164641,122,0,1,1,0.000359,1,1,1,0,0,1,1,0
700121003,1,,Jodi Cloney,44,17,1,9,10,0.000484,6,0.275188,0.315665,0.000128,1,9,10,0.013889
406745433,0,,Sharon Needles,460960,484,1,0,1,0.000436,0,0,0,0,1,0,1,0
107817424,1,,CSfC,326,585,1,0,1,0.000426,0,0,0,0,1,0,1,0
913712382794280960,1,,Stanislav Komsky Baltimore Sun,494,1388,0,1,1,0.000359,1,1,1,0,0,1,1,0
195783637,0,,Ben Feibleman,4115,1428,1,0,1,0.000417,0,0,0,0,1,0,1,0
139245277,0,,Miguel Aguirre F.,146,405,0,1,1,0.000359,1,1,1,0,0,1,1,0
19658826,0,,New Scientist,3750357,187,1,0,1,0.000391,0,0,0,0,1,0,1,0
78100510,1,,MIT Sloan Experts,6979,3445,1,0,1,0.000403,0,0,0,0,1,0,1,0
67283363,0,,Nature Physics,224380,818,1,1,2,0.000391,1,1,1,0,1,1,2,0
62325140,0,,Bradley Smith,209830,93,1,0,1,0.000395,0,0,0,0,1,0,1,0
262078834,1,,John Quanrud,82,176,0,1,1,0.000359,1,1,1,0,0,1,1,0
30648872,0,,Alvin Lie :airplane::soccer_ball:,60966,497,1,0,1,0.000395,0,0,0,0,1,0,1,0
3026140439,0,,Prof Jonathan Moyo,637654,375,1,1,2,0.000399,1,1,1,0,1,1,2,0
2585696372,0,,Bloomberg Canada,24728,120,1,1,2,0.000425,1,1,1,0.000001,1,1,2,0
285282053,0,,Gwyneth Paltrow,2832817,189,1,3,4,0.000391,1,1,1,0.000001,1,3,4,0
910492003359760384,0,,John O. Brennan,834057,39,1,0,1,0.000727,0,0,0,0,1,0,1,0
930805809969209345,0,,Dr. LaChon Winston,111,94,1,0,1,0.000508,0,0,0,0,1,0,1,0
182889996,0,,Maverick Viñales,350163,299,1,0,1,0.000395,0,0,0,0,1,0,1,0
14353392,0,,Anthony Bourdain,6905005,733,0,1,1,0.000359,1,1,1,0,0,1,1,0
43855487,0,,Business Standard,1984128,386,1,0,1,0.000682,0,0,0,0,1,0,1,0
21570308,0,,Julie VerHage,13418,680,1,0,1,0.000435,0,0,0,0,1,0,1,0
58675816,0,,:United_Kingdom:UK in Japan:Japan:,104732,200,1,0,1,0.000403,0,0,0,0,1,0,1,0
1054858888707801088,0,,Dr. Jorge Peña,191,121,2,1,3,0.000722,1,1,1,0.000001,2,1,3,0.166667
264879105,0,,Amir Tibon,21788,2575,1,0,1,0.000435,0,0,0,0,1,0,1,0
763341799951925248,0,,Blacker Shinny,65,453,0,8,8,0.000359,2,0.785714,0.863636,0,0,8,8,0
195632804,1,,Kanoko Matsuyama,359,135,1,9,10,0.00044,5,0.323171,0.374843,0.000091,1,9,10,0
1297849541392306181,0,,Kelly Bryant,1,18,0,9,9,0.000359,7,0.244143,0.290753,0,0,9,9,0
715851056148791296,0,,David Ndii,786983,360,1,1,2,0.000399,1,1,1,0,1,1,2,0
3236381990,0,,Bloomberg Terminal,110405,264,1,0,1,0.000409,0,0,0,0,1,0,1,0
14096763,1,,Joe Weisenthal,226270,5651,1,0,1,0.000742,0,0,0,0,1,0,1,0
285301140,0,,esmé e. deprez,2283,990,1,0,1,0.000409,0,0,0,0,1,0,1,0
258885469,0,,Nick Confessore,204048,1491,1,3,4,0.000435,1,1,1,0.000005,1,3,4,0
39105645,0,,Dr. Ryan Daniel,1964,1130,1,0,1,0.000498,0,0,0,0,1,0,1,0
300497193,0,,Michael Tackett,27163,1743,1,9,10,0.00044,4,0.511628,0.651515,0.000018,1,9,10,0
1282203574781407232,1,,Mevrick,9,416,0,10,10,0.000359,2,0.777778,0.857143,0,0,10,10,0
192727728,1,,Rachelle Sampson,184,27,1,3,4,0.000409,1,1,1,0.000004,1,3,4,0
88662336,1,,Céline Keller,997,3021,0,1,1,0.000359,1,1,1,0,0,1,1,0
296924721,0,,Bloomberg Deals,27238,468,1,1,2,0.000425,1,1,1,0,1,1,2,0
64228568,0,,Rodrigo Jordan,29360,223,0,1,1,0.000359,1,1,1,0,0,1,1,0
2294895241,1,,Kate Garber,201,688,0,1,1,0.000359,2,0.666667,0.75,0,0,1,1,0
19243316,0,,Mayor Greg Ballard,44431,1203,1,1,2,0.000403,1,1,1,0.000001,1,1,2,0
1298547411665780741,1,,Siyanda,3,71,0,8,8,0.000359,2,0.833333,0.9,0,0,8,8,0
7768402,0,,Ryan J. Reilly,114753,8700,1,0,1,0.000409,0,0,0,0,1,0,1,0
21045275,0,,James Nash,1189,162,0,1,1,0.000359,1,1,1,0,0,1,1,0
2354465522,0,,Jay Shetty,251507,12011,1,0,1,0.000395,0,0,0,0,1,0,1,0
762967494718005248,1,,The Arsenal Review,21554,122,1,1,2,0.000399,1,1,1,0,1,1,2,0
18949452,0,,Financial Times,4173775,790,2,2,4,0.000587,1,1,1,0.000003,2,2,4,0
185270017,0,,David Enrich,47065,854,1,0,1,0.000734,0,0,0,0,1,0,1,0
107746523,0,,Lianna Brinded,7049,2396,1,1,2,0.000417,1,1,1,0.000002,1,1,2,0
39103115,1,,Aaron Rutkoff,4291,4238,1,8,9,0.00044,3,0.62963,0.72549,0.000015,1,8,9,0
1580555131,0,,Oliver Renick,7120,787,1,0,1,0.000425,0,0,0,0,1,0,1,0
19622212,0,,Chris D'Angelo :globe_showing_Americas:,5506,1474,1,1,2,0.000409,1,1,1,0.000001,1,1,2,0
1157045875857940480,1,,Azziad Nasenya,136541,927,1,1,2,0.000399,1,1,1,0,1,1,2,0
1021346002446561280,0,,Mohamed Sidek El Mouradi,273,4934,0,2,2,0.000359,2,0.625,0.7,0,0,2,2,0
2314166610,1,,Ivan Levingston,1441,1141,2,9,11,0.000763,3,0.571429,0.666667,0.000019,2,9,11,0.009091
1202126714219794433,1,,Ram V,37,329,0,1,1,0.000359,1,1,1,0,0,1,1,0
174225594,1,,Dr. Karen C. Woodson,973,577,2,1,3,0.000722,3,0.433333,0.474359,0,2,1,3,1
342226913,0,,Greg Stohr,23045,439,1,2,3,0.000403,1,1,1,0.000002,1,2,3,0
1134433206193872896,1,,@mommydrakeford,95,137,1,2,3,0.000498,2,0.75,0.833333,0.000001,1,2,3,0.166667
39000115,0,,Katy Tur,766714,1670,1,0,1,0.000682,0,0,0,0,1,0,1,0
29949435,0,,"#URaMiracle #ERAbyDJZinhle #ZeeNation",3001906,9453,2,0,2,0.000759,0,0,0,0,2,0,2,0
40912473,0,,Justin Elliott,21352,1895,1,0,1,0.000409,0,0,0,0,1,0,1,0
1094039133197135872,0,,Nolan McKenzie,2,323,0,2,2,0.000359,2,0.75,0.833333,0,0,2,2,0
8072532,0,,Ali M Latifi,28766,1118,1,0,1,0.000417,0,0,0,0,1,0,1,0
34713362,0,,Bloomberg,6602794,1290,2,8,10,0.000718,6,0.308442,0.364561,0.000117,2,8,10,0.011111
16446587,0,,Deane Barker,2708,262,1,0,1,0.000409,0,0,0,0,1,0,1,0
316509947,1,,Lananh Nguyen,4218,4512,2,8,10,0.000516,2,0.785714,0.863636,0.000017,2,8,10,0.011111
404803341,1,,:South_Korea: Korean Drama Movie :Indonesia:,433165,410,1,0,1,0.000395,0,0,0,0,1,0,1,0
28368776,0,,Tala,17543,2080,1,0,1,0.000399,0,0,0,0,1,0,1,0
1155027956504207361,0,,Ninik Moekijat,17227,1856,1,0,1,0.000395,0,0,0,0,1,0,1,0
14348157,0,,Catherine Rampell,178503,1402,2,0,2,0.000702,0,0,0,0,2,0,2,0
2230072406,0,,Lauren Volpert,76,109,1,0,1,0.000435,0,0,0,0,1,0,1,0
14360732,0,,Davey Alba,19479,1876,0,1,1,0.000359,2,0.666667,0.75,0,0,1,1,0
278776049,0,,The WH Blog (NARA),140904,0,1,0,1,0.000403,0,0,0,0,1,0,1,0
105939814,0,,Victoria Guida,16328,1220,1,1,2,0.000417,1,1,1,0.000002,1,1,2,0
2389227352,0,,Prof Thuli Madonsela,1443179,2123,1,1,2,0.000399,1,1,1,0,1,1,2,0
116238355,0,,Zach Baron,11912,876,1,0,1,0.000409,0,0,0,0,1,0,1,0
33612908,0,,AKA,4604466,7,1,0,1,0.000399,0,0,0,0,1,0,1,0
47440091,1,,Diane Anderson,234,706,0,1,1,0.000359,3,0.444444,0.541667,0,0,1,1,0
280830358,1,,Natan Sachs,7621,2124,1,0,1,0.000435,0,0,0,0,1,0,1,0
1651968589,1,,John Hyland,225,177,1,6,7,0.00044,2,0.714286,0.8,0.000008,1,6,7,0
792899276632391680,1,,Jennifer Till,242,106,1,2,3,0.000498,3,0.448276,0.512821,0,1,2,3,1
21041321,1,,Ted Fine,1721,435,2,0,2,0.000516,0,0,0,0,2,0,2,0
773239635384426496,1,,LaTonya Williams,322,454,1,3,4,0.000498,1,1,1,0.000003,1,3,4,0
3233300657,1,,Monique Davis,1555,594,2,8,10,0.001233,2,0.722222,0.807692,0.000007,2,8,10,0.035714
348404205,1,,Rob Mackenzie Smith,986,1066,1,0,1,0.000417,0,0,0,0,1,0,1,0
114870265,0,,Peter Beinart,106550,842,1,1,2,0.000403,1,1,1,0.000001,1,1,2,0
562456722,0,,Liz Allen NARA,8918,795,1,0,1,0.000482,0,0,0,0,1,0,1,0
1242732603683332096,1,,Heinoce Ejigu,84,2030,0,2,2,0.000359,1,1,1,0,0,2,2,0
979029881991368705,1,,Hannah Randall Akeel,330,748,1,1,2,0.000417,1,1,1,0.000002,1,1,2,0
220684673,0,,"Aihara, Hideki",31,253,0,1,1,0.000359,1,1,1,0,0,1,1,0
1023986311433048064,1,,Michael_that_is,181,1141,0,1,1,0.000359,1,1,1,0,0,1,1,0
69165006,1,,Declan Garvey,4414,954,1,1,2,0.000435,1,1,1,0.000002,1,1,2,0
43910797,0,,Sherrod Brown,452042,204,1,0,1,0.000521,0,0,0,0,1,0,1,0
222953824,0,,TwitterGov,2402748,29,1,0,1,0.000682,0,0,0,0,1,0,1,0
3379460452,1,,moeb,199,4942,0,1,1,0.000359,2,0.6,0.666667,0,0,1,1,0
35528169,0,,Madeleine Baran,26118,1655,1,2,3,0.000409,1,1,1,0.000002,1,2,3,0
2519200094,1,,NewZimbabwe.com,34636,750,1,0,1,0.000719,0,0,0,0,1,0,1,0
16955517,1,,DealBook,116515,301,1,3,4,0.000409,2,0.8,0.875,0.000005,1,3,4,0
2345489538,1,,Ellie Neustein,13,276,0,1,1,0.000359,1,1,1,0,0,1,1,0
230696471,1,,b i l i,65713,1025,1,0,1,0.000395,0,0,0,0,1,0,1,0
8198012,0,,Roman Mars,113349,2960,1,1,2,0.000409,1,1,1,0.000001,1,1,2,0
2978345031,1,,The Irish For :candle::skull::candle:,53388,2926,1,0,1,0.000409,0,0,0,0,1,0,1,0
66313848,1,,Tokyo Weekender,15828,993,1,0,1,0.000403,0,0,0,0,1,0,1,0
3313767952,0,,gaoshan,27,2211,0,2,2,0.000359,2,0.75,0.833333,0,0,2,2,0
467418826,0,,Max Biaggi,148944,187,1,0,1,0.000395,0,0,0,0,1,0,1,0
1193927742,1,,justin carrigan,1434,1387,0,1,1,0.000359,7,0.236679,0.260833,0,0,1,1,0
204245399,0,,NHKニュース,3044146,19,1,0,1,0.000403,0,0,0,0,1,0,1,0
1298149041998446592,0,,Mutiara Hitam,2,140,0,9,9,0.000359,1,1,1,0,0,9,9,0
143888360,1,,Anne Torres,844,580,0,3,3,0.000359,1,1,1,0,0,3,3,0
20776147,0,,Sean Spicer,436332,986,1,0,1,0.000482,0,0,0,0,1,0,1,0
121987042,1,,Yuki Hagiwara,242,233,1,0,1,0.000403,0,0,0,0,1,0,1,0
120129682,1,,"John King, USA",11546,194,1,3,4,0.000403,3,0.529412,0.62963,0.000009,1,3,4,0
225163993,0,,Chris Rugaber,4797,2705,1,0,1,0.000403,0,0,0,0,1,0,1,0
2950317022,1,,Elisabeth Joyce,28,124,0,2,2,0.000359,1,1,1,0,0,2,2,0
51462013,0,,Lizzie O'Leary,60576,3930,1,8,9,0.00044,2,0.681818,0.766667,0.000014,1,8,9,0
1209111705143435264,0,,Chas Gerretsen,20679,897,0,1,1,0.000359,1,1,1,0,0,1,1,0
764222875,1,,Bowie High School,1138,71,1,0,1,0.000498,0,0,0,0,1,0,1,0
155659213,0,,Cristiano Ronaldo,87313765,50,7,0,7,0.001417,0,0,0,0,7,0,7,0
147725246,0,,FoxNewsInsider,161827,361,0,1,1,0.000359,1,1,1,0,0,1,1,0
1339835893,0,,Hillary Clinton,28513011,846,5,0,5,0.001275,0,0,0,0,5,0,5,0
2575245955,0,,Andrew Havranek KY3,1361,2298,0,1,1,0.000359,1,1,1,0,0,1,1,0
20177423,0,,ELLE Magazine (US),6711313,1188,4,0,4,0.001508,0,0,0,0,4,0,4,0
29758446,0,,Rockstar Games,11021996,1374,2,0,2,0.00044,0,0,0,0,2,0,2,0
29562422,0,,Trump Los Angeles,117338,143,2,7,9,0.001185,4,0.447368,0.536765,0.000121,2,7,9,0.013889
458566509,1,,Allen Du Shane,688,748,0,2,2,0.000359,3,0.470588,0.5625,0,0,2,2,0
1367531,0,,Fox News,19595248,266,5,0,5,0.001059,0,0,0,0,5,0,5,0
34197952,0,,anand mahindra,8094486,231,1,0,1,0.000682,0,0,0,0,1,0,1,0
1261358267944456193,1,,Mr.Quark,2,48,0,2,2,0.000359,1,1,1,0,0,2,2,0
3461168303,0,,Bryson DeChambeau,132350,295,0,1,1,0.000359,1,1,1,0,0,1,1,0
822215673812119553,0,,The White House,24545901,14,9,4,13,0.001564,2,0.75,0.833333,0.000058,9,4,13,0.019231
22916785,1,,Cocktail Queen,1457,1213,1,0,1,0.000458,0,0,0,0,1,0,1,0
97188779,1,,A Man Apart..,323,1440,0,1,1,0.000359,2,0.666667,0.75,0,0,1,1,0
1296461083633385473,1,,Miroslav Vladyka,0,21,0,5,5,0.000359,3,0.625,0.733333,0,0,5,5,0
966099439239811072,1,,Craig,395,1101,0,1,1,0.000359,4,0.424242,0.470238,0,0,1,1,0
2651190312,0,,Brendan Carr,36599,1950,1,0,1,0.000909,0,0,0,0,1,0,1,0
34395888,0,,Ralph Lauren,2295055,338,1,1,2,0.000514,1,1,1,0.000011,1,1,2,0
1271061042685239298,0,,kara kolmetz,0,108,0,4,4,0.000359,1,1,1,0,0,4,4,0
1296713750347685891,1,,michael burke,12,673,0,1,1,0.000359,1,1,1,0,0,1,1,0
1253758623123214339,0,,loud_lzinn,160449,68,1,0,1,0.000395,0,0,0,0,1,0,1,0
91279573,0,,Adam Baldwin,346505,1267,1,0,1,0.001236,0,0,0,0,1,0,1,0
97452391,0,,Antonio Navarro,774108,445,1,1,2,0.000405,1,1,1,0,1,1,2,0
49961508,1,,s j Goodwin,4868,5316,0,1,1,0.000359,1,1,1,0,0,1,1,0
26853548,0,,NASA Universe,171854,78,1,0,1,0.000424,0,0,0,0,1,0,1,0
373416209,0,,Salman Rushdie,1203366,579,0,1,1,0.000359,1,1,1,0,0,1,1,0
2255036665,0,,Theo Walcott,2321541,127,2,2,4,0.000726,2,0.75,0.833333,0.000001,2,2,4,0.166667
25073877,0,,Donald J. Trump,85562156,50,21,7,28,0.00391,4,0.433036,0.474227,0.00087,21,7,28,0.005291
704391334128394240,0,,Allie Beth Stuckey,299143,660,1,0,1,0.000662,0,0,0,0,1,0,1,0
1094604723074797570,0,,স্বপ্ন ছোঁয়া,35208,4514,1,0,1,0.000405,0,0,0,0,1,0,1,0
1261346548635570177,0,,Lucaspual,48,268,0,2,2,0.000359,1,1,1,0,0,2,2,0
9695312,0,,billboard,9254866,3190,7,0,7,0.001984,0,0,0,0,7,0,7,0
415605847,0,,The Players' Tribune,641424,3282,1,0,1,0.000479,0,0,0,0,1,0,1,0
1080452069306249216,0,,Raghu_chintu,5,78,0,1,1,0.000359,1,1,1,0,0,1,1,0
19248106,0,,Mariah Carey,21539425,172,3,0,3,0.001435,0,0,0,0,3,0,3,0
2233154425,0,,Stephen King,6077689,123,1,0,1,0.000424,0,0,0,0,1,0,1,0
1248055290043314177,0,,Mohiuddin Naim,3,135,0,2,2,0.000359,3,0.435897,0.490196,0,0,2,2,0
24008967,0,,Alec Sulkin,551772,1344,1,0,1,0.000459,0,0,0,0,1,0,1,0
1143587983091744771,0,,marvinjo,26,478,0,1,1,0.000359,1,1,1,0,0,1,1,0
108985543,0,,Alex Bolton,10687,1134,1,0,1,0.000682,0,0,0,0,1,0,1,0
18927441,0,,IGN,7512138,1075,1,0,1,0.00041,0,0,0,0,1,0,1,0
1345702333,0,,Orange Is the New Black,2170902,364,1,0,1,0.00041,0,0,0,0,1,0,1,0
215991162,1,,Mobilewalla,6527,42,1,0,1,0.000498,0,0,0,0,1,0,1,0
3385482372,0,,Paul Singh,27,207,0,3,3,0.000359,1,1,1,0,0,3,3,0
117102398,0,,Julius Sello Malema,3194619,649,3,0,3,0.001082,0,0,0,0,3,0,3,0
33884545,0,,CNN en Español,18971487,573,2,0,2,0.000844,0,0,0,0,2,0,2,0
61776324,1,,Noah,8012,8414,1,0,1,0.000451,0,0,0,0,1,0,1,0
2902435381,1,,Sell on Amazon,34070,230,2,9,11,0.000614,4,0.422222,0.524123,0.000034,2,9,11,0.009091
783432377863286788,0,,Blissful Soul,29,2220,0,1,1,0.000359,1,1,1,0,0,1,1,0
10228272,0,,YouTube,72158328,1124,2,1,3,0.000865,1,1,1,0.000001,2,1,3,0
890260178,1,,Jackery Inc.,9403,195,1,1,2,0.00042,2,0.6,0.666667,0.000001,1,1,2,0
20536157,0,,Google,22154163,290,3,0,3,0.001242,0,0,0,0,3,0,3,0
2812017853,1,,Jackie Brian,993,1535,1,0,1,0.000431,0,0,0,0,1,0,1,0
471677441,1,,George Conway,1473008,1243,3,0,3,0.000928,0,0,0,0,3,0,3,0
48273686,0,,Gabo Sellanes,300,101,0,1,1,0.000359,1,1,1,0,0,1,1,0
602317143,0,,Patrick Stewart,3534367,213,3,0,3,0.001435,0,0,0,0,3,0,3,0
16186995,0,,Kickstarter,1032835,1172,1,1,2,0.000424,1,1,1,0.000003,1,1,2,0
15846407,0,,Ellen DeGeneres,79829417,27279,6,0,6,0.001545,0,0,0,0,6,0,6,0
1229252334221451266,1,,Cotton DURHAM,1,96,0,2,2,0.000359,5,0.267176,0.326667,0,0,2,2,0
14251225,0,,John Heilemann,369481,2898,1,0,1,0.000728,0,0,0,0,1,0,1,0
20710218,0,,MLB Network,1631153,4944,1,0,1,0.00041,0,0,0,0,1,0,1,0
15012486,0,,CBS News,7712084,522,4,0,4,0.000945,0,0,0,0,4,0,4,0
29763247,1,,Dean Noakes,6931,6691,1,0,1,0.000451,0,0,0,0,1,0,1,0
1957882742,0,,MargoGrayOsage,214,547,0,1,1,0.000359,1,1,1,0,0,1,1,0
176566242,0,,zayn,29287878,2036,1,0,1,0.000521,0,0,0,0,1,0,1,0
57096687,1,,Mark Flagg,1131,1717,1,0,1,0.00043,0,0,0,0,1,0,1,0
33339053,1,,TAZ,2983,1997,1,1,2,0.000405,1,1,1,0,1,1,2,0
247560825,0,,Mariska Hargitay,945265,2037,1,0,1,0.000467,0,0,0,0,1,0,1,0
113749355,0,,HAYLEY MCQUEEN,382260,1842,1,1,2,0.000417,1,1,1,0.000001,1,1,2,0
3004871415,0,,DaBaby,2638620,3,1,0,1,0.000405,0,0,0,0,1,0,1,0
43389935,1,,VVSCANDiKiSSES,166,97,1,2,3,0.00043,2,0.571429,0.625,0,1,2,3,0
169120402,1,,Global Wildlife Conservation,9205,2017,1,0,1,0.000467,0,0,0,0,1,0,1,0
1079774950574174208,1,,AcHeLiUm,5,50,0,2,2,0.000359,4,0.444444,0.520833,0,0,2,2,0
17351666,0,,ESSENCE Festival,95220,835,1,0,1,0.000405,0,0,0,0,1,0,1,0
352082953,0,,Gervonta Davis,261823,529,1,0,1,0.00083,0,0,0,0,1,0,1,0
