Source|Target
3403882361|79293791
3403882361|426963629
23369458|138792476
23369458|16331010
23369458|52848021
23369458|36733394
23369458|508572029
23369458|20882981
23369458|3802921
23369458|378041590
23369458|17812282
23369458|18941695
2998635267|785415704
2998635267|558097634
2998635267|858734328
2998635267|562013299
2998635267|383982774
2998635267|989761340
2998635267|605876997
2998635267|153576709
2998635267|68682555
2998635267|946696178
2401980110|158331222
2401980110|28201743
2401980110|604605328
2401980110|761217888447594497
2401980110|1065014601862000640
2401980110|3579012568
2401980110|145258625
2401980110|1337608566
2401980110|17174309
2401980110|28639473
133880286|18713552
133880286|7581972
133880286|30354991
133880286|939091
133880286|13058232
133880286|12726792
133880286|8161232
133880286|58528137
133880286|52848021
133880286|32515106
197122266|356262750
197122266|259087453
197122266|19754836
197122266|1093172311
197122266|443118639
197122266|32887361
197122266|207767404
197122266|223297696
197122266|3043715815
197122266|323618379
911621878778916865|24719760
911621878778916865|623780643
911621878778916865|609401800
911621878778916865|164628656
911621878778916865|1837477915
911621878778916865|24814564
911621878778916865|927256978585505792
911621878778916865|919576125637984257
911621878778916865|3290767521
911621878778916865|752621952322318337
48187006|46197893
48187006|3293939864
48187006|862143965105201155
48187006|26250653
48187006|155620016
48187006|244659780
48187006|4303736238
48187006|44458970
48187006|436060304
48187006|27786531
787714178282844161|1287806422990950401
787714178282844161|1169715511787212802
787714178282844161|1270141289372233728
787714178282844161|961430865288093696
787714178282844161|889341201601744896
787714178282844161|1168899635491950592
787714178282844161|1221056586187247616
787714178282844161|3431985813
787714178282844161|912088922926178304
787714178282844161|928060984379441152
1954619760|315391001
1954619760|2424531583
1954619760|746796913
1954619760|968635101591486464
1954619760|4439472022
1954619760|35287046
1954619760|260601406
1954619760|343813182
1954619760|944256259787694087
1954619760|946458935049052160
2750178187|1089931399765864449
2750178187|116057616
2750178187|999666753230651392
2750178187|304035120
2750178187|261022047
2750178187|981996186
2750178187|255210344
2750178187|193580191
2750178187|847485140888543235
2750178187|31673065
263939125|611322066
263939125|45678460
263939125|248900032
263939125|1181342816
263939125|51742969
263939125|98416614
263939125|34331045
263939125|338084918
263939125|30047168
263939125|197122266
2388143217|1134315428
2388143217|930726295
2388143217|72644483
2388143217|469674670
2388143217|262359713
2388143217|72946493
2388143217|2884638101
2388143217|2926908610
2388143217|225409446
2388143217|337933304
2961233080|295279783
2961233080|19253269
2961233080|1876876063
2961233080|628566074
2961233080|2685202727
2961233080|2409055454
2961233080|23315262
2961233080|161894813
2961233080|2742994218
2961233080|78282397
861742895036080129|969561369728159744
861742895036080129|15539446
861742895036080129|808590777291075584
861742895036080129|790685933431508992
861742895036080129|836810705215057921
861742895036080129|950055480906403840
30495613|619496668
30495613|1002799764
30495613|1876310936
30495613|456341105
30495613|87049344
30495613|2800956053
30495613|989882695
30495613|156729504
30495613|299920082
30495613|2154240138
1071391706023714816|343530948
1071391706023714816|447692050
1071391706023714816|485091794
1071391706023714816|968394877250801666
1071391706023714816|182311715
1071391706023714816|1578566340
1071391706023714816|15459588
1071391706023714816|822545781848735744
1071391706023714816|1037683021544083456
1071391706023714816|148322051
21020832|192666809
21020832|2585503809
21020832|14587342
21020832|503129500
21020832|1227039846625161216
21020832|10451082
21020832|549503540
21020832|21714246
21020832|715654283488849926
21020832|61781260
272523714|17929027
272523714|236290579
272523714|97117233
272523714|114052770
272523714|191769386
272523714|217766430
272523714|59375009
272523714|204957008
272523714|125583924
272523714|17790274
888121704555266049|800015963076915201
888121704555266049|1212173816576630785
888121704555266049|815741715617193984
888121704555266049|1016008321
888121704555266049|1945035182
888121704555266049|1554463728
888121704555266049|3292263371
888121704555266049|872939137371750401
888121704555266049|2779745947
888121704555266049|4635184362
2228878592|48206263
2228878592|17943975
2228878592|15352324
2228878592|7848802
2228878592|118157718
2228878592|712030506
2228878592|405124125
2228878592|25403956
2228878592|1901546563
2228878592|17609668
1488914047|215479508
1488914047|1512062587
1488914047|101578775
1488914047|1606044780
1488914047|2314414808
1488914047|24966423
1488914047|183419428
1488914047|209272379
1488914047|421347517
1488914047|242567303
407943908|871843477
407943908|823607244
407943908|358798086
407943908|391083314
407943908|64019328
407943908|277983398
407943908|1276504063
407943908|1126619155
407943908|301021107
407943908|259132164
811941728|882773272059723776
811941728|866953267
1265300412216815616|888121704555266049
1265300412216815616|1945035182
1265300412216815616|1236087555864621057
1265300412216815616|274777374
1265300412216815616|1196695088623079424
1265300412216815616|3624867612
1265300412216815616|2779745947
1265300412216815616|1169715511787212802
1265300412216815616|3274741974
1265300412216815616|474363462
1264013432929435648|1289716384558190592
1264013432929435648|1121814638188826625
1264013432929435648|1173549713691480065
1264013432929435648|1445650784
1264013432929435648|1277042931912892416
1264013432929435648|1286287790905462784
1264013432929435648|819980744617590787
1264013432929435648|1295466520877969408
1264013432929435648|1227403062643318784
1264013432929435648|1212267074677960704
1072993274|4852404527
1072993274|347035710
1072993274|1657620379
1072993274|97217966
1072993274|2222673457
1072993274|2978598960
1072993274|166665752
1072993274|612473
1072993274|393147883
1072993274|2534310320
1260569394310197250|20206221
1260569394310197250|27470415
1260569394310197250|23597727
1260569394310197250|890891
1260569394310197250|84353161
1260569394310197250|38532460
1260569394310197250|2554783760
1260569394310197250|431758862
1260569394310197250|24816167
1260569394310197250|18981766
60854650|752848532105756676
60854650|980786223995412480
60854650|744121182585233409
60854650|76649130
60854650|486418684
60854650|3479059822
60854650|3294960788
60854650|809045101322366976
60854650|260991459
60854650|925416569219493888
971830843713949697|627673190
971830843713949697|954040598641733632
971830843713949697|1222995570
971830843713949697|259379883
971830843713949697|918170470507261952
971830843713949697|138600717
971830843713949697|131497030
971830843713949697|734313763260796928
971830843713949697|274119641
971830843713949697|2253390785
1011562866|85888740
1011562866|47797696
1011562866|28035260
1011562866|582233100
1011562866|300351053
1011562866|211312189
1011562866|156030608
1011562866|284089166
1011562866|82826572
1011562866|568749594
34296488|26425711
34296488|18824738
34296488|27703065
34296488|20728833
34296488|38570065
34296488|31896857
34296488|23769203
34296488|19849452
34296488|24044141
34296488|23320655
1022082131730685952|1195672942371201024
1022082131730685952|1220133885956120576
1022082131730685952|766387015998959616
1022082131730685952|1000761067356614657
1022082131730685952|577401044
1022082131730685952|1083177185794375680
1022082131730685952|1242315272653926403
1022082131730685952|1075472411682734080
1022082131730685952|1132723173391134720
1022082131730685952|1123634486946566144
2884909108|2919882087
2884909108|3120113126
2884909108|3374456713
2884909108|368887370
2884909108|712122482514198528
2884909108|2701247539
2884909108|2924179255
2884909108|2821448195
2884909108|712691013387558912
2884909108|4892793889
183349235|377048271
183349235|47964412
183349235|29547045
183349235|41016514
183349235|62988756
183349235|222719204
183349235|22802680
183349235|275800243
183349235|78383856
183349235|89290718
1060588506899247104|1417977462
1060588506899247104|14307764
1060588506899247104|284883753
1060588506899247104|352439612
1060588506899247104|156304453
1060588506899247104|866953267
1060588506899247104|243163874
1060588506899247104|19481514
1060588506899247104|263431505
1060588506899247104|410090068
1092589796877320192|1088176770191450112
1092589796877320192|986700597691863040
1092589796877320192|211381033
1092589796877320192|25366702
1092589796877320192|91812493
1092589796877320192|370412679
1092589796877320192|11912362
1092589796877320192|15846407
1092589796877320192|1180797619
1092589796877320192|36865791
1089628234075987969|99065539
1089628234075987969|115746122
1089628234075987969|20567939
1089628234075987969|19257315
1089628234075987969|733084133711220736
1089628234075987969|884165139892641792
1089628234075987969|213063756
1089628234075987969|422878582
1089628234075987969|3192410304
1089628234075987969|716977780
1288247592502136832|1217965821084852229
1288247592502136832|1272961990919479297
1288247592502136832|4885470195
1288247592502136832|1281802251519000577
1288247592502136832|1246854580593254406
1288247592502136832|1119171172464197632
1288247592502136832|1243569598416338945
1288247592502136832|1267987732703465474
1288247592502136832|1236155256599384065
1288247592502136832|1063250091970981888
811740950942875649|52143315
811740950942875649|41069942
811740950942875649|1011141474
811740950942875649|311551160
811740950942875649|426730913
811740950942875649|2306842808
811740950942875649|1411470840
811740950942875649|67692341
811740950942875649|878741948462510080
811740950942875649|739139247047880705
34331045|2515258621
34331045|790332788348166144
34331045|465847574
34331045|850904802586501121
34331045|498644298
34331045|949780531788570624
34331045|16360537
34331045|950944084193095680
34331045|11071292
34331045|145091006
1039833297751302144|1729661822
1039833297751302144|2307692107
1039833297751302144|707471022
1039833297751302144|1051053836
1039833297751302144|182006140
1039833297751302144|866768940239814659
1039833297751302144|1022559201766395909
1039833297751302144|2312333412
1039833297751302144|4698268274
1039833297751302144|877807935493033984
34613288|379996052
34613288|815596406
34613288|536803428
34613288|460327433
34613288|282268980
34613288|1250175732
34613288|1386472663
34613288|1316422171
34613288|937541294
34613288|1279673420
446417791|383481517
446417791|45887164
446417791|20649488
446417791|128389804
446417791|39674933
446417791|18704092
446417791|699651068628602880
446417791|116485600
446417791|6446742
446417791|1715051
32660559|179896081
32660559|714473188332335106
32660559|16182044
32660559|182573602
32660559|267285211
32660559|69921648
32660559|180502452
